FID,Shape *,id,count,time,date,id_1,x,y
1380,Point,3929,1,42261,2015-09-14,3929,448215,4624529
1381,Point,3930,1,42261,2015-09-14,3930,450155,4624874
1382,Point,3931,1,42261,2015-09-14,3931,450255,4624893
1383,Point,3932,1,42261,2015-09-14,3932,448969,4624946
1384,Point,3933,1,42262,2015-09-15,3933,448325,4623452
1385,Point,3934,1,42262,2015-09-15,3934,449946,4622129
1386,Point,3935,1,42262,2015-09-15,3935,453716,4623085
1387,Point,3936,1,42262,2015-09-15,3936,448141,4627452
1388,Point,3937,1,42262,2015-09-15,3937,449910,4625721
1389,Point,3938,1,42262,2015-09-15,3938,448600,4622635
1390,Point,3939,1,42262,2015-09-15,3939,448647,4628877
1391,Point,3940,1,42262,2015-09-15,3940,448323,4623644
1392,Point,3941,1,42263,2015-09-16,3941,453121,4622460
1393,Point,3942,1,42263,2015-09-16,3942,451905,4622487
1394,Point,3943,1,42264,2015-09-17,3943,453569,4622272
1395,Point,3944,1,42264,2015-09-17,3944,451484,4623681
1396,Point,3945,1,42264,2015-09-17,3945,448155,4626282
1397,Point,3946,1,42264,2015-09-17,3946,451405,4622655
1398,Point,3947,1,42264,2015-09-17,3947,453214,4623552
1399,Point,3948,1,42264,2015-09-17,3948,450716,4625088
1400,Point,3949,1,42264,2015-09-17,3949,449667,4623279
1401,Point,3950,1,42264,2015-09-17,3950,450047,4627105
1402,Point,3951,1,42264,2015-09-17,3951,448012,4627017
1403,Point,3952,1,42265,2015-09-18,3952,449296,4622930
1404,Point,3953,1,42265,2015-09-18,3953,453323,4622489
1405,Point,3954,1,42265,2015-09-18,3954,448833,4625858
1406,Point,3955,1,42265,2015-09-18,3955,446118,4630280
1407,Point,3956,1,42265,2015-09-18,3956,450785,4622838
1408,Point,3957,1,42265,2015-09-18,3957,447447,4633962
1409,Point,3958,1,42265,2015-09-18,3958,452607,4623678
1410,Point,3959,1,42265,2015-09-18,3959,448464,4622848
1411,Point,3960,1,42265,2015-09-18,3960,446030,4632031
1412,Point,3961,1,42265,2015-09-18,3961,450279,4622867
1413,Point,3962,1,42265,2015-09-18,3962,451722,4623750
1414,Point,3963,1,42266,2015-09-19,3963,449649,4624866
1415,Point,3964,1,42266,2015-09-19,3964,452607,4623678
1416,Point,3965,1,42266,2015-09-19,3965,451616,4623556
1417,Point,3966,1,42266,2015-09-19,3966,449339,4625481
1418,Point,3967,1,42266,2015-09-19,3967,450054,4624865
1419,Point,3968,1,42266,2015-09-19,3968,448967,4622842
1420,Point,3969,1,42267,2015-09-20,3969,447317,4633728
1421,Point,3970,1,42267,2015-09-20,3970,448496,4626861
1422,Point,3971,1,42267,2015-09-20,3971,447778,4624254
1423,Point,3972,1,42267,2015-09-20,3972,453221,4622683
1424,Point,3973,1,42268,2015-09-21,3973,453184,4623031
1425,Point,3974,1,42268,2015-09-21,3974,449954,4624677
1426,Point,3975,1,42268,2015-09-21,3975,448427,4626054
1427,Point,3976,1,42268,2015-09-21,3976,448964,4623063
1428,Point,3977,1,42268,2015-09-21,3977,447252,4622993
1429,Point,3978,1,42268,2015-09-21,3978,449911,4625688
1430,Point,3979,1,42268,2015-09-21,3979,451783,4624287
1431,Point,3980,1,42268,2015-09-21,3980,452091,4624089
1432,Point,3981,1,42268,2015-09-21,3981,451848,4623043
1433,Point,3982,1,42268,2015-09-21,3982,449317,4628118
1434,Point,3983,1,42269,2015-09-22,3983,450001,4625056
1435,Point,3984,1,42269,2015-09-22,3984,452997,4623486
1436,Point,3985,1,42269,2015-09-22,3985,448868,4622419
1437,Point,3986,1,42269,2015-09-22,3986,447882,4626087
1438,Point,3987,1,42269,2015-09-22,3987,450557,4623956
1439,Point,3988,1,42270,2015-09-23,3988,449900,4625074
1440,Point,3989,1,42270,2015-09-23,3989,450870,4624121
1441,Point,3990,1,42270,2015-09-23,3990,449196,4629542
1442,Point,3991,1,42270,2015-09-23,3991,449196,4629542
1443,Point,3992,1,42270,2015-09-23,3992,451617,4624163
1444,Point,3993,1,42270,2015-09-23,3993,448696,4626086
1445,Point,3994,1,42270,2015-09-23,3994,452634,4624085
1446,Point,3995,1,42270,2015-09-23,3995,449108,4628523
1447,Point,3996,1,42271,2015-09-24,3996,453584,4623266
1448,Point,3997,1,42271,2015-09-24,3997,448993,4622926
1449,Point,3998,1,42271,2015-09-24,3998,448148,4626874
1450,Point,3999,1,42272,2015-09-25,3999,449720,4622938
1451,Point,4000,1,42272,2015-09-25,4000,452711,4623303
1452,Point,4001,1,42272,2015-09-25,4001,448260,4623116
1453,Point,4002,1,42272,2015-09-25,4002,448863,4622830
1454,Point,4003,1,42272,2015-09-25,4003,446017,4631517
1455,Point,4004,1,42272,2015-09-25,4004,450460,4624667
1456,Point,4005,1,42272,2015-09-25,4005,450745,4623349
1457,Point,4006,1,42273,2015-09-26,4006,450772,4625169
1458,Point,4007,1,42273,2015-09-26,4007,452766,4624309
1459,Point,4008,1,42273,2015-09-26,4008,454031,4622680
1460,Point,4009,1,42273,2015-09-26,4009,453056,4622559
1461,Point,4010,1,42273,2015-09-26,4010,449143,4628992
1462,Point,4011,1,42273,2015-09-26,4011,448757,4632164
1463,Point,4012,1,42273,2015-09-26,4012,447643,4632572
1464,Point,4013,1,42274,2015-09-27,4013,448776,4622113
1465,Point,4014,1,42274,2015-09-27,4014,450868,4624307
1466,Point,4015,1,42274,2015-09-27,4015,453222,4622498
1467,Point,4016,1,42274,2015-09-27,4016,448498,4623727
1468,Point,4017,1,42274,2015-09-27,4017,452612,4622850
1469,Point,4018,1,42274,2015-09-27,4018,451501,4622269
1470,Point,4019,1,42275,2015-09-28,4019,450174,4627404
1471,Point,4020,1,42275,2015-09-28,4020,451499,4622471
1472,Point,4021,1,42275,2015-09-28,4021,449735,4622330
1473,Point,4022,1,42275,2015-09-28,4022,448962,4623239
1474,Point,4023,1,42275,2015-09-28,4023,448842,4625044
1475,Point,4024,1,42275,2015-09-28,4024,449240,4625285
1476,Point,4025,1,42275,2015-09-28,4025,452295,4624051
1477,Point,4026,1,42275,2015-09-28,4026,448630,4624335
1478,Point,4027,1,42275,2015-09-28,4027,446342,4631476
1479,Point,4028,1,42275,2015-09-28,4028,453222,4622508
1480,Point,4029,1,42275,2015-09-28,4029,448746,4627370
1481,Point,4030,1,42276,2015-09-29,4030,449582,4624957
1482,Point,4031,1,42276,2015-09-29,4031,446338,4631903
1483,Point,4032,1,42276,2015-09-29,4032,450258,4624658
1484,Point,4033,1,42276,2015-09-29,4033,449568,4623077
1485,Point,4034,1,42276,2015-09-29,4034,453478,4623410
1486,Point,4035,1,42276,2015-09-29,4035,449572,4622624
1487,Point,4036,1,42276,2015-09-29,4036,454238,4622421
1488,Point,4037,1,42277,2015-09-30,4037,447353,4631529
1489,Point,4038,1,42277,2015-09-30,4038,448285,4626649
1490,Point,4039,1,42277,2015-09-30,4039,451355,4624362
1491,Point,4040,1,42277,2015-09-30,4040,446443,4631491
1492,Point,4041,1,42277,2015-09-30,4041,451780,4624510
1493,Point,4042,1,42277,2015-09-30,4042,451780,4624512
1494,Point,4043,1,42277,2015-09-30,4043,448587,4623989
1495,Point,4044,1,42277,2015-09-30,4044,451131,4623884
1496,Point,4045,1,42278,2015-10-01,4045,453581,4623025
1497,Point,4046,1,42278,2015-10-01,4046,449645,4625296
1498,Point,4047,1,42278,2015-10-01,4047,450001,4625085
1499,Point,4048,1,42279,2015-10-02,4048,450055,4624698
1500,Point,4049,1,42279,2015-10-02,4049,448603,4622247
1501,Point,4050,1,42279,2015-10-02,4050,448160,4625864
1502,Point,4051,1,42279,2015-10-02,4051,448853,4624070
1503,Point,4052,1,42280,2015-10-03,4052,448199,4622433
1504,Point,4053,1,42280,2015-10-03,4053,449722,4622128
1505,Point,4054,1,42280,2015-10-03,4054,448287,4626493
1506,Point,4055,1,42280,2015-10-03,4055,448138,4627665
1507,Point,4056,1,42280,2015-10-03,4056,450488,4622227
1508,Point,4057,1,42280,2015-10-03,4057,446861,4630243
1509,Point,4058,1,42280,2015-10-03,4058,450207,4625281
1510,Point,4059,1,42280,2015-10-03,4059,449250,4624493
1511,Point,4060,1,42281,2015-10-04,4060,448606,4627368
1512,Point,4061,1,42281,2015-10-04,4061,450890,4626787
1513,Point,4062,1,42281,2015-10-04,4062,447789,4623250
1514,Point,4063,1,42281,2015-10-04,4063,451061,4627116
1515,Point,4064,1,42281,2015-10-04,4064,453505,4622362
1516,Point,4065,1,42281,2015-10-04,4065,448012,4627020
1517,Point,4066,1,42281,2015-10-04,4066,448285,4626697
1518,Point,4067,1,42282,2015-10-05,4067,446759,4630281
1519,Point,4068,1,42282,2015-10-05,4068,447795,4622622
1520,Point,4069,1,42282,2015-10-05,4069,450727,4623653
1521,Point,4070,1,42282,2015-10-05,4070,451126,4625833
1522,Point,4071,1,42282,2015-10-05,4071,452086,4624501
1523,Point,4072,1,42282,2015-10-05,4072,445490,4631266
1524,Point,4073,1,42282,2015-10-05,4073,448580,4624477
1525,Point,4074,1,42282,2015-10-05,4074,453162,4622359
1526,Point,4075,1,42283,2015-10-06,4075,449345,4622122
1527,Point,4076,1,42283,2015-10-06,4076,448072,4622157
1528,Point,4077,1,42283,2015-10-06,4077,448586,4624072
1529,Point,4078,1,42283,2015-10-06,4078,449783,4622222
1530,Point,4079,1,42283,2015-10-06,4079,449968,4623688
1531,Point,4080,1,42283,2015-10-06,4080,448464,4626556
1532,Point,4081,1,42283,2015-10-06,4081,451405,4622655
1533,Point,4082,1,42283,2015-10-06,4082,452005,4622671
1534,Point,4083,1,42283,2015-10-06,4083,449610,4622936
1535,Point,4084,1,42284,2015-10-07,4084,452612,4622850
1536,Point,4085,1,42284,2015-10-07,4085,449851,4624898
1537,Point,4086,1,42284,2015-10-07,4086,452612,4622850
1538,Point,4087,1,42284,2015-10-07,4087,450371,4623691
1539,Point,4088,1,42284,2015-10-07,4088,449126,4629920
1540,Point,4089,1,42284,2015-10-07,4089,448333,4626958
1541,Point,4090,1,42284,2015-10-07,4090,450939,4624360
1542,Point,4091,1,42284,2015-10-07,4091,448853,4624060
1543,Point,4092,1,42284,2015-10-07,4092,445046,4631984
1544,Point,4093,1,42285,2015-10-08,4093,450460,4624659
1545,Point,4094,1,42285,2015-10-08,4094,448592,4623455
1546,Point,4095,1,42285,2015-10-08,4095,450370,4623687
1547,Point,4096,1,42286,2015-10-09,4096,449302,4629296
1548,Point,4097,1,42286,2015-10-09,4097,448287,4626501
1549,Point,4098,1,42286,2015-10-09,4098,452770,4624098
1550,Point,4099,1,42286,2015-10-09,4099,449364,4623247
1551,Point,4100,1,42286,2015-10-09,4100,446267,4631732
1552,Point,4101,1,42286,2015-10-09,4101,447598,4628052
1553,Point,4102,1,42287,2015-10-10,4102,448824,4626706
1554,Point,4103,1,42287,2015-10-10,4103,450411,4624559
1555,Point,4104,1,42287,2015-10-10,4104,450748,4623451
1556,Point,4105,1,42288,2015-10-11,4105,450337,4627793
1557,Point,4106,1,42289,2015-10-12,4106,452631,4624316
1558,Point,4107,1,42289,2015-10-12,4107,446759,4630294
1559,Point,4108,1,42289,2015-10-12,4108,448271,4627899
1560,Point,4109,1,42289,2015-10-12,4109,445839,4631284
1561,Point,4110,1,42289,2015-10-12,4110,453022,4622292
1562,Point,4111,1,42289,2015-10-12,4111,448747,4626561
1563,Point,4112,1,42290,2015-10-13,4112,450227,4625771
1564,Point,4113,1,42290,2015-10-13,4113,448285,4626699
1565,Point,4114,1,42290,2015-10-13,4114,448432,4625656
1566,Point,4115,1,42290,2015-10-13,4115,448290,4630993
1567,Point,4116,1,42290,2015-10-13,4116,445820,4632027
1568,Point,4117,1,42290,2015-10-13,4117,452499,4624069
1569,Point,4118,1,42290,2015-10-13,4118,450302,4627567
1570,Point,4119,1,42290,2015-10-13,4119,447902,4628652
1571,Point,4120,1,42290,2015-10-13,4120,453782,4622365
1572,Point,4121,1,42290,2015-10-13,4121,448600,4622631
1573,Point,4122,1,42291,2015-10-14,4122,445897,4631907
1574,Point,4123,1,42291,2015-10-14,4123,453121,4622460
1575,Point,4124,1,42291,2015-10-14,4124,446024,4631517
1576,Point,4125,1,42291,2015-10-14,4125,449091,4622927
1577,Point,4126,1,42291,2015-10-14,4126,448287,4626487
1578,Point,4127,1,42291,2015-10-14,4127,450460,4624653
1579,Point,4128,1,42291,2015-10-14,4128,453877,4622875
1580,Point,4129,1,42291,2015-10-14,4129,451773,4626947
1581,Point,4130,1,42291,2015-10-14,4130,448830,4626082
1582,Point,4131,1,42292,2015-10-15,4131,453935,4622244
1583,Point,4132,1,42292,2015-10-15,4132,451151,4623047
1584,Point,4133,1,42292,2015-10-15,4133,451588,4623488
1585,Point,4134,1,42292,2015-10-15,4134,449603,4623544
1586,Point,4135,1,42292,2015-10-15,4135,452770,4624077
1587,Point,4136,1,42292,2015-10-15,4136,448287,4626481
1588,Point,4137,1,42293,2015-10-16,4137,449952,4624887
1589,Point,4138,1,42293,2015-10-16,4138,448969,4622615
1590,Point,4139,1,42293,2015-10-16,4139,448600,4622631
1591,Point,4140,1,42293,2015-10-16,4140,450257,4624681
1592,Point,4141,1,42293,2015-10-16,4141,448993,4622926
1593,Point,4142,1,42293,2015-10-16,4142,448011,4627056
1594,Point,4143,1,42293,2015-10-16,4143,449731,4628192
1595,Point,4144,1,42294,2015-10-17,4144,447981,4629491
1596,Point,4145,1,42294,2015-10-17,4145,450515,4628729
1597,Point,4146,1,42294,2015-10-17,4146,448976,4630734
1598,Point,4147,1,42294,2015-10-17,4147,448378,4624532
1599,Point,4148,1,42294,2015-10-17,4148,445838,4631434
1600,Point,4149,1,42294,2015-10-17,4149,448429,4625875
1601,Point,4150,1,42295,2015-10-18,4150,453944,4622710
1602,Point,4151,1,42295,2015-10-18,4151,449954,4624683
1603,Point,4152,1,42295,2015-10-18,4152,446854,4630881
1604,Point,4153,1,42295,2015-10-18,4153,450303,4623347
1605,Point,4154,1,42295,2015-10-18,4154,451256,4625896
1606,Point,4155,1,42295,2015-10-18,4155,448351,4632553
1607,Point,4156,1,42296,2015-10-19,4156,452988,4623653
1608,Point,4157,1,42296,2015-10-19,4157,448837,4625496
1609,Point,4158,1,42296,2015-10-19,4158,451060,4627224
1610,Point,4159,1,42296,2015-10-19,4159,453446,4622309
1611,Point,4160,1,42296,2015-10-19,4160,448561,4626069
1612,Point,4161,1,42296,2015-10-19,4161,451376,4624254
1613,Point,4162,1,42296,2015-10-19,4162,448294,4625884
1614,Point,4163,1,42296,2015-10-19,4163,448294,4625886
1615,Point,4164,1,42297,2015-10-20,4164,451943,4623681
1616,Point,4165,1,42297,2015-10-20,4165,447259,4622387
1617,Point,4166,1,42297,2015-10-20,4166,449040,4625286
1618,Point,4167,1,42297,2015-10-20,4167,451841,4623693
1619,Point,4168,1,42298,2015-10-21,4168,448815,4627470
1620,Point,4169,1,42298,2015-10-21,4169,448141,4627452
1621,Point,4170,1,42298,2015-10-21,4170,448837,4625472
1622,Point,4171,1,42298,2015-10-21,4171,449752,4624706
1623,Point,4172,1,42298,2015-10-21,4172,446033,4630971
1624,Point,4173,1,42298,2015-10-21,4173,453019,4622652
1625,Point,4174,1,42298,2015-10-21,4174,448289,4626286
1626,Point,4175,1,42298,2015-10-21,4175,450999,4624104
1627,Point,4176,1,42299,2015-10-22,4176,449946,4622129
1628,Point,4177,1,42299,2015-10-22,4177,447931,4626242
1629,Point,4178,1,42299,2015-10-22,4178,449851,4624894
1630,Point,4179,1,42299,2015-10-22,4179,451578,4624275
1631,Point,4180,1,42299,2015-10-22,4180,450868,4624307
1632,Point,4181,1,42299,2015-10-22,4181,447454,4631516
1633,Point,4182,1,42299,2015-10-22,4182,448450,4624003
1634,Point,4183,1,42299,2015-10-22,4183,452667,4623775
1635,Point,4184,1,42299,2015-10-22,4184,449568,4623085
1636,Point,4185,1,42299,2015-10-22,4185,448211,4626148
1637,Point,4186,1,42300,2015-10-23,4186,451767,4623557
1638,Point,4187,1,42300,2015-10-23,4187,448110,4626917
1639,Point,4188,1,42300,2015-10-23,4188,450100,4625281
1640,Point,4189,1,42300,2015-10-23,4189,448480,4625949
1641,Point,4190,1,42300,2015-10-23,4190,451499,4622446
1642,Point,4191,1,42300,2015-10-23,4191,449414,4622933
1643,Point,4192,1,42300,2015-10-23,4192,446555,4630492
1644,Point,4193,1,42300,2015-10-23,4193,448011,4627089
1645,Point,4194,1,42301,2015-10-24,4194,448776,4622113
1646,Point,4195,1,42301,2015-10-24,4195,450717,4624912
1647,Point,4196,1,42301,2015-10-24,4196,453323,4622468
1648,Point,4197,1,42301,2015-10-24,4197,449432,4625893
1649,Point,4198,1,42301,2015-10-24,4198,452336,4623966
1650,Point,4199,1,42301,2015-10-24,4199,449954,4624693
1651,Point,4200,1,42301,2015-10-24,4200,452539,4623967
1652,Point,4201,1,42301,2015-10-24,4201,452638,4623817
1653,Point,4202,1,42301,2015-10-24,4202,447627,4623222
1654,Point,4203,1,42301,2015-10-24,4203,451427,4625372
1655,Point,4204,1,42301,2015-10-24,4204,452208,4622700
1656,Point,4205,1,42301,2015-10-24,4205,453019,4622652
1657,Point,4206,1,42301,2015-10-24,4206,448778,4628852
1658,Point,4207,1,42302,2015-10-25,4207,447540,4632981
1659,Point,4208,1,42302,2015-10-25,4208,446546,4631302
1660,Point,4209,1,42302,2015-10-25,4209,449063,4625756
1661,Point,4210,1,42302,2015-10-25,4210,447448,4623659
1662,Point,4211,1,42302,2015-10-25,4211,452580,4622958
1663,Point,4212,1,42302,2015-10-25,4212,448243,4624603
1664,Point,4213,1,42303,2015-10-26,4213,449134,4625701
1665,Point,4214,1,42303,2015-10-26,4214,448327,4623223
1666,Point,4215,1,42303,2015-10-26,4215,449999,4625245
1667,Point,4216,1,42303,2015-10-26,4216,454221,4622442
1668,Point,4217,1,42303,2015-10-26,4217,452817,4622693
1669,Point,4218,1,42303,2015-10-26,4218,452295,4624092
1670,Point,4219,1,42303,2015-10-26,4219,452196,4623880
1671,Point,4220,1,42303,2015-10-26,4220,452514,4622464
1672,Point,4221,1,42303,2015-10-26,4221,448830,4626105
1673,Point,4222,1,42303,2015-10-26,4222,449826,4627500
1674,Point,4223,1,42303,2015-10-26,4223,447547,4623824
1675,Point,4224,1,42303,2015-10-26,4224,448586,4624004
1676,Point,4225,1,42303,2015-10-26,4225,448100,4625740
1677,Point,4226,1,42303,2015-10-26,4226,448422,4626482
1678,Point,4227,1,42303,2015-10-26,4227,448327,4626554
1679,Point,4228,1,42303,2015-10-26,4228,448606,4627368
1680,Point,4229,1,42304,2015-10-27,4229,450449,4625720
1681,Point,4230,1,42304,2015-10-27,4230,452628,4624492
1682,Point,4231,1,42304,2015-10-27,4231,448429,4625870
1683,Point,4232,1,42304,2015-10-27,4232,452769,4624090
1684,Point,4233,1,42304,2015-10-27,4233,448094,4626348
1685,Point,4234,1,42304,2015-10-27,4234,452910,4624090
1686,Point,4235,1,42304,2015-10-27,4235,448590,4623641
1687,Point,4236,1,42304,2015-10-27,4236,447708,4623448
1688,Point,4237,1,42304,2015-10-27,4237,452847,4622959
1689,Point,4238,1,42304,2015-10-27,4238,446646,4631491
1690,Point,4239,1,42304,2015-10-27,4239,448837,4625496
1691,Point,4240,1,42304,2015-10-27,4240,449537,4625699
1692,Point,4241,1,42304,2015-10-27,4241,450999,4624104
1693,Point,4242,1,42304,2015-10-27,4242,451163,4622946
1694,Point,4243,1,42305,2015-10-28,4243,448954,4624048
1695,Point,4244,1,42305,2015-10-28,4244,449006,4628257
1696,Point,4245,1,42305,2015-10-28,4245,448150,4626682
1697,Point,4246,1,42305,2015-10-28,4246,448780,4623935
1698,Point,4247,1,42305,2015-10-28,4247,450053,4624869
1699,Point,4248,1,42305,2015-10-28,4248,446988,4622185
1700,Point,4249,1,42305,2015-10-28,4249,453120,4622651
1701,Point,4250,1,42305,2015-10-28,4250,449447,4624671
1702,Point,4251,1,42305,2015-10-28,4251,451494,4622873
1703,Point,4252,1,42305,2015-10-28,4252,450055,4624702
1704,Point,4253,1,42305,2015-10-28,4253,447004,4631791
1705,Point,4254,1,42305,2015-10-28,4254,452253,4622955
1706,Point,4255,1,42305,2015-10-28,4255,447708,4623448
1707,Point,4256,1,42306,2015-10-29,4256,448327,4623223
1708,Point,4257,1,42306,2015-10-29,4257,449322,4630928
1709,Point,4258,1,42306,2015-10-29,4258,450588,4624672
1710,Point,4259,1,42306,2015-10-29,4259,448400,4631805
1711,Point,4260,1,42306,2015-10-29,4260,450449,4625718
1712,Point,4261,1,42306,2015-10-29,4261,452630,4624320
1713,Point,4262,1,42306,2015-10-29,4262,451420,4628010
1714,Point,4263,1,42306,2015-10-29,4263,451487,4623478
1715,Point,4264,1,42307,2015-10-30,4264,448728,4623251
1716,Point,4265,1,42307,2015-10-30,4265,452089,4624302
1717,Point,4266,1,42307,2015-10-30,4266,452089,4624304
1718,Point,4267,1,42307,2015-10-30,4267,448184,4624064
1719,Point,4268,1,42307,2015-10-30,4268,452565,4623774
1720,Point,4269,1,42307,2015-10-30,4269,447464,4628693
1721,Point,4270,1,42307,2015-10-30,4270,449040,4628587
1722,Point,4271,1,42307,2015-10-30,4271,451135,4623553
1723,Point,4272,1,42308,2015-10-31,4272,452292,4624279
1724,Point,4273,1,42308,2015-10-31,4273,449036,4625703
1725,Point,4274,1,42308,2015-10-31,4274,447447,4633828
1726,Point,4275,1,42308,2015-10-31,4275,447447,4623764
1727,Point,4276,1,42308,2015-10-31,4276,447789,4623250
1728,Point,4277,1,42308,2015-10-31,4277,447232,4633006
1729,Point,4278,1,42308,2015-10-31,4278,448287,4626476
1730,Point,4279,1,42308,2015-10-31,4279,447760,4632154
1731,Point,4280,1,42308,2015-10-31,4280,449163,4623261
1732,Point,4281,1,42308,2015-10-31,4281,450964,4624868
1733,Point,4282,1,42309,2015-11-01,4282,449165,4623081
1734,Point,4283,1,42309,2015-11-01,4283,452767,4624284
1735,Point,4284,1,42309,2015-11-01,4284,446447,4631099
1736,Point,4285,1,42309,2015-11-01,4285,453487,4623292
1737,Point,4286,1,42309,2015-11-01,4286,446447,4631088
1738,Point,4287,1,42309,2015-11-01,4287,448150,4626682
1739,Point,4288,1,42309,2015-11-01,4288,448851,4624229
1740,Point,4289,1,42310,2015-11-02,4289,447446,4623841
1741,Point,4290,1,42310,2015-11-02,4290,453173,4622359
1742,Point,4291,1,42310,2015-11-02,4291,449566,4623232
1743,Point,4292,1,42310,2015-11-02,4292,450562,4627736
1744,Point,4293,1,42310,2015-11-02,4293,446861,4630235
1745,Point,4294,1,42310,2015-11-02,4294,451474,4624458
1746,Point,4295,1,42310,2015-11-02,4295,448289,4626301
1747,Point,4296,1,42310,2015-11-02,4296,452493,4624487
1748,Point,4297,1,42310,2015-11-02,4297,451271,4624120
1749,Point,4298,1,42310,2015-11-02,4298,448958,4623667
1750,Point,4299,1,42310,2015-11-02,4299,450559,4628321
1751,Point,4300,1,42310,2015-11-02,4300,446744,4631706
1752,Point,4301,1,42311,2015-11-03,4301,448011,4627089
1753,Point,4302,1,42311,2015-11-03,4302,448331,4630588
1754,Point,4303,1,42311,2015-11-03,4303,446992,4622186
1755,Point,4304,1,42311,2015-11-03,4304,447480,4629096
1756,Point,4305,1,42311,2015-11-03,4305,449838,4628319
1757,Point,4306,1,42311,2015-11-03,4306,447778,4624242
1758,Point,4307,1,42311,2015-11-03,4307,450156,4624692
1759,Point,4308,1,42311,2015-11-03,4308,452393,4624290
1760,Point,4309,1,42311,2015-11-03,4309,453222,4622471
1761,Point,4310,1,42311,2015-11-03,4310,453065,4622358
1762,Point,4311,1,42312,2015-11-04,4311,452092,4624081
1763,Point,4312,1,42312,2015-11-04,4312,448243,4624596
1764,Point,4313,1,42312,2015-11-04,4313,453120,4622711
1765,Point,4314,1,42312,2015-11-04,4314,449245,4627883
1766,Point,4315,1,42312,2015-11-04,4315,451407,4622470
1767,Point,4316,1,42312,2015-11-04,4316,450053,4624904
1768,Point,4317,1,42312,2015-11-04,4317,449008,4628483
1769,Point,4318,1,42312,2015-11-04,4318,449877,4627303
1770,Point,4319,1,42312,2015-11-04,4319,448633,4629937
1771,Point,4320,1,42312,2015-11-04,4320,454023,4622690
1772,Point,4321,1,42312,2015-11-04,4321,452631,4624304
1773,Point,4322,1,42312,2015-11-04,4322,452628,4624482
1774,Point,4323,1,42312,2015-11-04,4323,453324,4622287
1775,Point,4324,1,42312,2015-11-04,4324,453736,4622724
1776,Point,4325,1,42312,2015-11-04,4325,449036,4625703
1777,Point,4326,1,42312,2015-11-04,4326,451126,4624303
1778,Point,4327,1,42312,2015-11-04,4327,450078,4622848
1779,Point,4328,1,42313,2015-11-05,4328,453020,4622502
1780,Point,4329,1,42313,2015-11-05,4329,451494,4622854
1781,Point,4330,1,42313,2015-11-05,4330,449250,4624468
1782,Point,4331,1,42313,2015-11-05,4331,451420,4628010
1783,Point,4332,1,42313,2015-11-05,4332,451578,4624275
1784,Point,4333,1,42313,2015-11-05,4333,451575,4624482
1785,Point,4334,1,42313,2015-11-05,4334,448931,4622722
1786,Point,4335,1,42313,2015-11-05,4335,449165,4623070
1787,Point,4336,1,42313,2015-11-05,4336,453062,4622357
1788,Point,4337,1,42313,2015-11-05,4337,452393,4624315
1789,Point,4338,1,42314,2015-11-06,4338,448473,4630700
1790,Point,4339,1,42314,2015-11-06,4339,453602,4622363
1791,Point,4340,1,42314,2015-11-06,4340,448696,4626054
1792,Point,4341,1,42314,2015-11-06,4341,447250,4631720
1793,Point,4342,1,42314,2015-11-06,4342,453120,4622674
1794,Point,4343,1,42314,2015-11-06,4343,448377,4630116
1795,Point,4344,1,42314,2015-11-06,4344,451080,4624967
1796,Point,4345,1,42314,2015-11-06,4345,452492,4624505
1797,Point,4346,1,42314,2015-11-06,4346,448525,4629134
1798,Point,4347,1,42315,2015-11-07,4347,451143,4623452
1799,Point,4348,1,42315,2015-11-07,4348,453123,4622279
1800,Point,4349,1,42315,2015-11-07,4349,452713,4622869
1801,Point,4350,1,42315,2015-11-07,4350,451702,4622479
1802,Point,4351,1,42315,2015-11-07,4351,451480,4627170
1803,Point,4352,1,42315,2015-11-07,4352,448719,4624088
1804,Point,4353,1,42316,2015-11-08,4353,451155,4623047
1805,Point,4354,1,42316,2015-11-08,4354,448478,4625949
1806,Point,4355,1,42316,2015-11-08,4355,449266,4623062
1807,Point,4356,1,42317,2015-11-09,4356,449067,4622845
1808,Point,4357,1,42317,2015-11-09,4357,452188,4624507
1809,Point,4358,1,42317,2015-11-09,4358,445514,4630966
1810,Point,4359,1,42317,2015-11-09,4359,452921,4622295
1811,Point,4360,1,42317,2015-11-09,4360,451147,4623452
1812,Point,4361,1,42317,2015-11-09,4361,448830,4626090
1813,Point,4362,1,42317,2015-11-09,4362,452819,4622484
1814,Point,4363,1,42318,2015-11-10,4363,451586,4623700
1815,Point,4364,1,42318,2015-11-10,4364,451410,4624565
1816,Point,4365,1,42318,2015-11-10,4365,448466,4631507
1817,Point,4366,1,42318,2015-11-10,4366,452498,4624075
1818,Point,4367,1,42318,2015-11-10,4367,448427,4626050
1819,Point,4368,1,42318,2015-11-10,4368,449143,4624864
1820,Point,4369,1,42318,2015-11-10,4369,448568,4631321
1821,Point,4370,1,42319,2015-11-11,4370,450734,4627856
1822,Point,4371,1,42319,2015-11-11,4371,448647,4628902
1823,Point,4372,1,42319,2015-11-11,4372,448285,4626668
1824,Point,4373,1,42319,2015-11-11,4373,451078,4625626
1825,Point,4374,1,42319,2015-11-11,4374,453616,4623223
1826,Point,4375,1,42319,2015-11-11,4375,445936,4631730
1827,Point,4376,1,42319,2015-11-11,4376,452921,4622303
1828,Point,4377,1,42319,2015-11-11,4377,448295,4625570
1829,Point,4378,1,42319,2015-11-11,4378,453221,4622685
